,release_date,MovieSuccessLevel,director_pop,ActorsAvg,_is_G,_is_Not Rated,_is_PG,_is_PG-13,_is_R,_is_Action,_is_Adventure,_is_Black Comedy,_is_Comedy,_is_Concert/Performance,_is_Documentary,_is_Drama,_is_Horror,_is_Musical,_is_Romantic Comedy,_is_Thriller/Suspense,_is_Western,IsAnimation
233,2006.342466,A,3.314126411,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1998.857534,C,1.2925,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
235,1996.876712,D,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,2002.123288,B,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,2006.342466,A,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
238,2006.342466,C,2.475,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1993.0753424999998,B,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,1997.709589,D,1.652,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,2000.191781,B,3.709,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2003.805479,B,1.62,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1993.0753424999998,S,2.951,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,2006.342466,A,3.458,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,2004.09863,B,2.842,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1999.115068,C,3.564,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
247,1993.0753424999998,C,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1993.19726,C,1.2925,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2006.342466,C,1.2925,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250,2006.342466,A,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1993.0753424999998,A,2.792,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,2006.323288,C,1.2925,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
253,1995.249315,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
254,2006.342466,A,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
255,1999.950685,B,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2006.342466,C,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1993.0753424999998,B,1.4,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
258,1999.153425,C,3.741,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1994.663014,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,1993.0753424999998,D,2.004,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
261,2006.342466,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1993.0753424999998,D,1.67,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
263,2005.739726,C,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1993.854795,B,3.184,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,1998.972603,B,2.173,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,2006.342466,D,1.96,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1995.813699,C,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1993.0753424999998,D,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1993.090411,D,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
270,2006.230137,C,2.941,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,1997.120548,C,1.2925,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
272,1993.0753424999998,C,1.2925,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
273,2006.342466,C,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,2000.454795,D,3.314126411,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2002.824658,A,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
276,2003.084932,B,2.313,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1993.684932,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
278,1995.054795,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1994.490411,C,1.545,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1993.0753424999998,A,2.243,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
281,1997.183562,B,3.334,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
282,1993.0753424999998,C,1.294,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1993.421918,C,1.2925,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
284,1997.410959,C,1.874,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
285,2006.342466,S,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,1993.0753424999998,C,1.394,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,2001.641096,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
288,1993.0753424999998,C,1.519,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,1993.0753424999998,B,2.334,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
290,2001.810959,D,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,1995.679452,D,2.414,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2006.342466,B,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1994.112329,C,1.2925,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
294,2006.342466,A,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2006.342466,S,3.314126411,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,1995.265753,C,2.904,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
297,1993.536986,B,2.553,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
298,2006.342466,B,2.116,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1993.0753424999998,D,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,2002.468493,A,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1997.046575,C,2.447,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2004.873973,A,3.603,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2000.4,B,2.744,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1995.605479,B,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1993.0753424999998,B,2.817,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
306,2006.342466,C,3.314126411,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,2001.583562,B,3.741,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
308,2006.342466,C,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,2006.342466,C,1.2925,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,1994.076712,D,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,2006.342466,A,1.937,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1996.126027,C,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1995.958904,C,1.628,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,1994.189041,C,2.978,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
315,2006.342466,B,2.878,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
316,2005.213699,C,1.55,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
317,2004.512329,B,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1997.542466,B,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
319,2005.471233,B,2.57,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
320,1993.0753424999998,B,1.545,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
321,2006.342466,C,1.615,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
322,2002.89589,C,2.792,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,1993.0753424999998,C,2.792,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2006.342466,A,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,2006.342466,A,3.751,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,2006.342466,A,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,2006.342466,D,1.2925,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1993.0753424999998,C,1.296,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2004.835616,A,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,2002.00274,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,1993.0753424999998,C,1.354,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
332,2006.342466,C,3.314126411,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,1993.0753424999998,B,2.313,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,2000.093151,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
335,1993.0753424999998,C,1.2925,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
336,1993.0753424999998,B,2.66,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,1996.972603,B,3.261,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,2005.515068,C,1.708,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,2003.221918,C,1.96,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
340,1996.539726,C,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
341,2006.342466,B,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,2006.342466,D,1.2925,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,2002.068493,B,2.162,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,1993.723288,C,1.53,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2006.342466,C,1.984,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1993.235616,C,1.2925,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,2004.271233,C,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1995.4,C,2.057,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1998.49589,A,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1997.578082,C,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
351,1993.0753424999998,C,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,1993.0753424999998,C,2.334,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,2006.342466,A,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,1996.205479,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2000.882192,B,1.2925,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
356,2005.175342,B,2.069,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
357,2006.342466,D,2.73,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
358,1996.224658,D,1.2925,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
359,2006.073973,C,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,2002.564384,C,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2006.342466,C,2.703,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,1993.0753424999998,C,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
363,1994.419178,C,2.076,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
364,1997.786301,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,1996.506849,B,3.603,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2006.342466,B,3.314,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
367,1993.0753424999998,B,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,1993.0753424999998,B,1.531,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
369,1993.0753424999998,C,1.676,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
370,2000.945205,B,1.713,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,2001.032877,C,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1997.767123,C,1.2925,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
373,1998.463014,A,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,1993.0753424999998,S,1.883,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,1993.0753424999998,B,1.96,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,2004.405479,C,3.741,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
377,1993.0753424999998,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,1994.019178,C,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
379,1995.172603,C,1.2925,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
380,2006.342466,D,1.4,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,2005.627397,C,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,1993.0753424999998,B,1.2925,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
383,1999.454795,A,2.904,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,2001.942466,B,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1996.279452,C,1.2925,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,1999.742466,D,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
387,1996.336986,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1993.0753424999998,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
389,1996.186301,C,3.314126411,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2006.342466,B,1.478,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
391,1993.0753424999998,B,2.476,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
392,2006.342466,C,2.485,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,1994.646575,D,2.645,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
394,2006.342466,C,2.473,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,1993.0753424999998,C,2.476,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2006.342466,B,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,1996.657534,C,1.2925,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
398,1993.0753424999998,C,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,2006.342466,C,1.4,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2002.224658,D,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
401,1998.687671,C,1.984,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,1994.608219,C,1.755,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
403,2002.430137,C,3.202,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2006.342466,A,3.314126411,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2006.342466,A,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,1993.0753424999998,S,2.323,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,1993.0753424999998,C,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2006.342466,B,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
409,2006.342466,A,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,1993.0753424999998,A,1.2925,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
411,2005.972603,D,1.688,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2006.342466,A,2.007,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2006.342466,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,1993.0753424999998,C,1.676,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
415,2006.342466,B,3.314126411,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,2006.342466,B,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,1993.0753424999998,A,3.314126411,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2003.956164,C,1.708,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
419,1995.69863,D,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,1993.0753424999998,B,2.023,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
421,2006.342466,B,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2004.575342,B,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,2006.342466,C,2.284,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
424,1993.0753424999998,B,3.398,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2006.342466,B,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,1998.369863,B,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2006.342466,C,1.478,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
428,2000.00274,B,3.314126411,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,1993.0753424999998,C,1.376,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
430,2001.263014,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
431,2003.29589,B,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2004.723288,D,2.583,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
433,1993.0753424999998,S,2.833,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2006.342466,B,2.676,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,1993.0753424999998,A,2.235,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2006.342466,A,3.7720000000000002,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,1995.172603,B,1.2925,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
438,2006.342466,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,1993.0753424999998,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2002.356164,D,3.314126411,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,2001.432877,B,3.308,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1993.0753424999998,C,1.676,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
443,2004.043836,D,3.314126411,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
444,1996.394521,C,1.2925,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
445,2002.049315,B,2.073,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
446,2006.342466,C,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
447,2002.769863,C,1.2925,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,2005.438356,D,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,2006.342466,D,3.314126411,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,1993.0753424999998,C,3.113,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,2006.342466,B,3.7720000000000002,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,1997.065753,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,1993.0753424999998,B,3.741,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,1993.0753424999998,S,2.323,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
455,2006.342466,C,1.543,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,1993.649315,D,1.2925,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,1993.0753424999998,B,2.115,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
458,2002.731507,B,1.327,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
459,1999.969863,D,2.801,5.509169281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
460,2006.342466,C,1.4,5.509169281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,1993.0753424999998,B,1.4,5.509169281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
462,1997.446575,B,2.792,5.509169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
